Wall time,Step,Value
1497313291.7094421,0,7.2458696365356445
1497313293.5000012,1,1207.7109375
1497313295.261128,2,838112509952.0
1497313297.0119374,3,nan
1497313298.7546864,4,nan
1497313300.4843867,5,nan
1497313302.2136688,6,nan
1497313303.9498117,7,nan
1497313305.6780787,8,nan
1497313307.4151528,9,nan
1497313309.1541367,10,nan
1497313310.8927255,11,nan
1497313312.62956,12,nan
1497313314.3676527,13,nan
1497313316.1041763,14,nan
1497313317.8411117,15,nan
1497313319.5768063,16,nan
1497313321.310487,17,nan
1497313323.0475225,18,nan
1497313324.7864876,19,nan
1497313326.5259044,20,nan
1497313328.265235,21,nan
1497313330.0078619,22,nan
1497313331.7540731,23,nan
1497313333.4988058,24,nan
1497313335.2401161,25,nan
1497313336.9850416,26,nan
1497313338.729476,27,nan
1497313340.4810176,28,nan
1497313342.2279062,29,nan
1497313343.9782853,30,nan
1497313345.7265887,31,nan
1497313347.4863591,32,nan
1497313349.248506,33,nan
1497313351.0170693,34,nan
1497313352.780823,35,nan
1497313354.5446556,36,nan
1497313356.2896922,37,nan
1497313358.0358324,38,nan
1497313359.7737963,39,nan
1497313361.5158195,40,nan
1497313363.2612135,41,nan
1497313365.0121717,42,nan
1497313366.7624474,43,nan
1497313368.5041828,44,nan
1497313370.2510512,45,nan
1497313372.0246627,46,nan
1497313373.7770405,47,nan
1497313375.528746,48,nan
1497313377.289372,49,nan
1497313379.039583,50,nan
1497313380.7924778,51,nan
1497313382.5432203,52,nan
1497313384.2905464,53,nan
1497313386.0357873,54,nan
1497313387.798913,55,nan
1497313389.5648086,56,nan
1497313391.3197105,57,nan
1497313393.0621445,58,nan
1497313394.8056726,59,nan
1497313396.5545263,60,nan
1497313398.3030832,61,nan
1497313400.06291,62,nan
1497313401.835846,63,nan
1497313403.5815856,64,nan
1497313405.327166,65,nan
1497313407.0751333,66,nan
1497313408.816989,67,nan
1497313410.558447,68,nan
1497313412.2983902,69,nan
1497313414.0559604,70,nan
1497313415.8224056,71,nan
1497313417.5673833,72,nan
1497313419.318828,73,nan
1497313421.0618887,74,nan
1497313422.808097,75,nan
1497313424.5535042,76,nan
1497313426.2968662,77,nan
1497313428.0379987,78,nan
1497313429.78786,79,nan
1497313431.5500815,80,nan
1497313433.294396,81,nan
1497313435.0366507,82,nan
1497313436.7897167,83,nan
1497313438.5392313,84,nan
1497313440.2832124,85,nan
1497313442.0280535,86,nan
1497313443.7848988,87,nan
1497313445.5465693,88,nan
1497313447.2979786,89,nan
1497313449.045265,90,nan
1497313450.790867,91,nan
1497313452.5445411,92,nan
1497313454.2929566,93,nan
1497313456.0375845,94,nan
1497313457.7857556,95,nan
1497313459.5435808,96,nan
1497313461.2917,97,nan
1497313463.035193,98,nan
1497313464.7858002,99,nan
1497313466.5320115,100,nan
1497313468.2731054,101,nan
1497313470.0166366,102,nan
1497313471.7626817,103,nan
1497313473.522343,104,nan
1497313475.2698655,105,nan
1497313477.019033,106,nan
1497313478.7696455,107,nan
1497313480.5128984,108,nan
1497313482.2562792,109,nan
1497313484.0069816,110,nan
1497313485.7703748,111,nan
1497313487.519287,112,nan
1497313489.2721126,113,nan
1497313491.0141838,114,nan
1497313492.7535048,115,nan
1497313494.4906015,116,nan
1497313496.2294526,117,nan
1497313497.971164,118,nan
1497313499.7103643,119,nan
1497313501.4494772,120,nan
1497313503.189751,121,nan
1497313504.9298115,122,nan
1497313506.6728876,123,nan
1497313508.4143133,124,nan
1497313510.1570907,125,nan
1497313511.8985214,126,nan
1497313513.6444924,127,nan
1497313515.3907492,128,nan
1497313517.1331084,129,nan
1497313518.8777473,130,nan
1497313520.630554,131,nan
1497313522.3771975,132,nan
1497313524.1289632,133,nan
1497313525.8697865,134,nan
1497313527.6144404,135,nan
1497313529.3639941,136,nan
1497313531.1137261,137,nan
1497313532.8657372,138,nan
1497313534.612976,139,nan
1497313536.3661742,140,nan
1497313538.1182117,141,nan
1497313539.875092,142,nan
1497313541.6247709,143,nan
1497313543.376629,144,nan
1497313545.1342275,145,nan
1497313546.8891494,146,nan
1497313548.6478195,147,nan
1497313550.4042487,148,nan
1497313552.162024,149,nan
1497313553.9155154,150,nan
1497313555.673628,151,nan
1497313557.4264295,152,nan
1497313559.174302,153,nan
1497313560.9276667,154,nan
1497313562.6805224,155,nan
1497313564.4368217,156,nan
1497313566.1909015,157,nan
1497313567.9473095,158,nan
1497313569.7081053,159,nan
1497313571.5010345,160,nan
1497313573.2738624,161,nan
1497313575.0474465,162,nan
1497313576.8083754,163,nan
1497313578.580213,164,nan
1497313580.3496225,165,nan
1497313582.1205416,166,nan
1497313583.8719428,167,nan
1497313585.631818,168,nan
1497313587.3787794,169,nan
1497313589.1316578,170,nan
1497313590.8794558,171,nan
1497313592.6241257,172,nan
1497313594.383215,173,nan
1497313596.1242216,174,nan
1497313597.8770373,175,nan
1497313599.6141124,176,nan
1497313601.3635116,177,nan
1497313603.1129692,178,nan
1497313604.8596652,179,nan
1497313606.635178,180,nan
1497313608.39827,181,nan
1497313610.1587517,182,nan
1497313611.9250054,183,nan
1497313613.6812797,184,nan
1497313615.4326982,185,nan
1497313617.19126,186,nan
1497313618.9545026,187,nan
1497313620.7110646,188,nan
1497313622.4695296,189,nan
1497313624.2137213,190,nan
1497313625.9619162,191,nan
1497313627.709644,192,nan
1497313629.4635165,193,nan
1497313631.211578,194,nan
1497313632.965311,195,nan
1497313634.7257864,196,nan
1497313636.4779987,197,nan
1497313638.2286842,198,nan
1497313639.9765232,199,nan
1497313641.7313635,200,nan
1497313643.4758556,201,nan
1497313645.2285998,202,nan
1497313646.9831965,203,nan
1497313648.737757,204,nan
1497313650.4846506,205,nan
1497313652.240819,206,nan
1497313653.9904866,207,nan
