Wall time,Step,Value
1497325942.3211863,5,2.931633472442627
1497325944.1493042,6,2.909454107284546
1497325953.242683,11,2.904670476913452
1497325958.7282817,14,2.911665201187134
1497325960.5545723,15,2.906724691390991
1497325966.0388393,18,2.9070162773132324
1497325967.869265,19,2.908480644226074
1497325969.701368,20,2.8981409072875977
1497325977.0583038,24,2.899184226989746
1497325999.2242656,36,2.9091663360595703
1497326006.6352582,40,2.8868699073791504
1497326010.3417954,42,2.9105029106140137
1497326014.0589266,44,2.9170637130737305
1497326015.9188237,45,2.8951258659362793
1497326019.6341603,47,2.9023683071136475
1497326030.7756114,53,2.914452314376831
1497326032.623348,54,2.9159607887268066
1497326034.4857311,55,2.9020309448242188
1497326036.3370664,56,2.9081883430480957
1497326038.1979299,57,2.8936285972595215
1497326053.0566416,65,2.8899307250976562
1497326056.7734323,67,2.871037721633911
1497326058.6289072,68,2.8911900520324707
1497326064.2157319,71,2.8920140266418457
1497326066.075509,72,2.8457891941070557
1497326067.9286458,73,2.8101444244384766
1497326069.7854576,74,2.9169511795043945
1497326079.079647,79,2.8996996879577637
1497326088.3836298,84,2.891338348388672
1497326093.9571524,87,2.9558401107788086
1497326095.8250637,88,2.9360146522521973
1497326106.9792726,94,2.8923840522766113
1497326121.8485267,102,2.8764939308166504
1497326127.4222333,105,2.853900909423828
1497326129.2824469,106,2.8962888717651367
1497326142.3068378,113,2.8893795013427734
1497326147.8832572,116,2.8434834480285645
1497326151.614734,118,2.7840278148651123
1497326164.6265988,125,2.875532388687134
1497326166.4836476,126,2.911224126815796
1497326172.0671031,129,2.826819896697998
1497326173.9183872,130,2.8453855514526367
1497326190.662754,139,2.921173572540283
1497326194.385805,141,3.039759635925293
1497326196.2498538,142,2.892176389694214
1497326198.10689,143,2.8529205322265625
1497326211.145238,150,2.8413069248199463
1497326220.4538205,155,2.840514898300171
1497326224.171563,157,2.934481620788574
1497326226.0355353,158,2.873135566711426
1497326233.4824855,162,2.8107872009277344
1497326242.7738268,167,2.72159481048584
1497326244.636536,168,2.8542799949645996
1497326250.2214983,171,2.8471574783325195
1497326261.364914,177,2.9531924724578857
1497326263.2176244,178,2.8747060298919678
1497326266.939191,180,2.918348789215088
1497326272.517579,183,2.8785524368286133
1497326276.235641,185,2.8271889686584473
1497326278.0938027,186,2.8039307594299316
1497326281.8096502,188,2.8085832595825195
1497326285.5424187,190,2.779334783554077
1497326287.4039357,191,2.943607807159424
1497326300.428201,198,2.801032304763794
1497326315.2950487,206,2.8663010597229004
1497326317.1631742,207,2.7999753952026367
1497326319.019122,208,2.8631856441497803
1497326326.4627106,212,2.852174758911133
1497326345.0579693,222,2.834468364715576
1497326346.917091,223,2.7866830825805664
1497326350.6446998,225,2.743077516555786
1497326358.0870879,229,2.7487969398498535
1497326363.6727886,232,2.984476327896118
1497326365.5347247,233,2.7964529991149902
1497326367.395295,234,2.823042869567871
1497326372.9813302,237,2.780795097351074
1497326395.3283808,249,2.773717164993286
1497326406.4983695,255,2.7720508575439453
1497326412.078774,258,2.7803807258605957
1497326415.8066666,260,2.7107737064361572
1497326417.6691947,261,2.6925320625305176
1497326421.3877041,263,2.823870897293091
1497326428.8424425,267,2.7522289752960205
1497326436.276878,271,2.823007106781006
1497326439.9959955,273,2.7211318016052246
1497326449.297757,278,2.9123928546905518
1497326714.2433195,290,2.8337650299072266
1497326716.1082616,291,2.8221395015716553
1497326725.4296389,296,2.811807155609131
1497326727.2941828,297,2.701876163482666
1497326734.7411704,301,2.9396674633026123
1497326736.608128,302,2.875492811203003
1497326744.0501685,306,2.7301583290100098
1497326745.9185224,307,2.674093246459961
1497326749.647801,309,2.7131290435791016
1497326755.2277741,312,2.86594557762146
1497326764.5417886,317,2.8693742752075195
1497326766.4065423,318,2.6267740726470947
1497326768.260749,319,2.6787867546081543
1497326777.568418,324,2.6992881298065186
1497326779.4332485,325,2.7348504066467285
1497326781.2963789,326,2.8355674743652344
1497326786.875277,329,2.865438938140869
1497326803.6319664,338,2.7919318675994873
1497326807.3534005,340,2.7508721351623535
1497326814.8021336,344,2.713397979736328
1497326818.5271811,346,2.9590086936950684
1497326829.6978717,352,2.784271240234375
1497326831.5609522,353,2.684056282043457
1497326842.7275705,359,2.8243963718414307
1497326848.3133893,362,2.720004081726074
1497326855.7569003,366,2.766824722290039
1497326863.2086282,370,2.7722115516662598
1497326866.9342644,372,2.7479841709136963
1497326874.37141,376,2.841859817504883
1497326876.2373035,377,2.751694917678833
1497326878.1039276,378,2.8757879734039307
1497326881.8311763,380,2.7413578033447266
1497326891.1294854,385,2.791604995727539
1497326900.4486208,390,2.8596909046173096
1497326902.3070405,391,2.793017864227295
1497326904.1675715,392,2.705288887023926
1497326932.1161861,407,2.580678939819336
1497326945.1485178,414,2.7181897163391113
1497326956.314813,420,2.8571271896362305
1497326958.1845925,421,2.7318105697631836
1497326961.9029028,423,2.657392978668213
1497326965.6285956,425,2.858146905899048
1497326973.071184,429,2.7164692878723145
1497326989.8319304,438,2.748152732849121
1497326993.5575159,440,2.7373790740966797
1497326995.4168289,441,2.6833200454711914
1497327000.9952064,444,2.7096810340881348
1497327012.1741292,450,2.8816213607788086
1497327027.0862143,458,2.633528709411621
1497327028.9424572,459,2.7568397521972656
1497327034.5299273,462,2.570772171020508
1497327036.3874445,463,2.6577069759368896
1497327043.8467789,467,2.934948682785034
1497327053.1565788,472,2.7335450649261475
1497327055.025129,473,2.636950969696045
1497327075.4905038,484,2.5880672931671143
1497327081.0702672,487,2.894911766052246
1497327082.9327579,488,2.749387264251709
1497327086.6528606,490,2.7259576320648193
1497327090.3822095,492,2.660268783569336
1497327116.4482765,506,2.709664821624756
1497327125.761472,511,2.759676456451416
1497327129.484235,513,2.740553855895996
1497327135.0802143,516,2.726301908493042
1497327138.8079956,518,2.5598440170288086
1497327148.1210496,523,2.6097750663757324
1497327149.9762921,524,2.6795578002929688
1497327161.1566117,530,2.5633981227874756
1497327164.869567,532,2.8348429203033447
1497327166.731918,533,2.726382255554199
1497327170.4552796,535,2.717813014984131
1497327172.3203895,536,2.627680778503418
1497327177.9030845,539,3.001831531524658
1497327181.6191888,541,2.73915433883667
1497327190.9395192,546,2.718045473098755
1497327192.8020146,547,2.7471117973327637
