Wall time,Step,Value
1497307117.4431398,0,2.950856924057007
1497307119.2915847,1,3.077446460723877
1497307121.140372,2,2.9265308380126953
1497307122.9879427,3,2.8760712146759033
1497307124.8338878,4,2.882406234741211
1497307126.6903808,5,3.080620288848877
1497307128.5364316,6,3.134319305419922
1497307130.3950253,7,2.85864520072937
1497307132.2470198,8,2.9251837730407715
1497307134.107717,9,2.9093260765075684
1497307135.9593427,10,2.93489408493042
1497307137.8264744,11,2.994101047515869
1497307139.6858592,12,2.861851930618286
1497307141.5495505,13,2.914734363555908
1497307143.410175,14,3.0623292922973633
1497307145.2731545,15,2.9253458976745605
1497307147.1368468,16,2.926419734954834
1497307149.004678,17,2.975790023803711
1497307150.875856,18,2.9054088592529297
1497307152.7506669,19,2.987199306488037
1497307154.623174,20,2.9342284202575684
1497307156.4997327,21,2.916592597961426
1497307158.3689563,22,2.929098606109619
1497307160.2475898,23,2.93057918548584
1497307162.1242366,24,2.9251034259796143
1497307164.0003724,25,2.9995994567871094
1497307165.8816288,26,2.960952043533325
1497307167.7698357,27,2.8704185485839844
1497307169.6494668,28,2.903541088104248
1497307171.5336602,29,2.959372043609619
1497307173.4217536,30,2.8638391494750977
1497307175.30963,31,2.894388198852539
1497307177.1884928,32,2.915719985961914
1497307179.0741682,33,3.013929605484009
1497307180.954461,34,2.8856918811798096
1497307182.8372936,35,2.9135234355926514
1497307184.7267118,36,2.9348835945129395
1497307186.604728,37,2.940274715423584
1497307188.4857974,38,2.8866994380950928
1497307190.3658402,39,2.9619877338409424
1497307192.253061,40,2.886237144470215
1497307194.1317475,41,2.912362575531006
1497307196.0084662,42,2.9179646968841553
1497307197.8858352,43,2.8616952896118164
1497307199.77295,44,2.8823976516723633
1497307201.65369,45,2.935333490371704
1497307203.533306,46,2.9077043533325195
1497307205.4112284,47,2.8728740215301514
1497307207.3101554,48,2.937938928604126
1497307209.2002225,49,2.900942325592041
1497307211.0815494,50,2.8862006664276123
1497307212.960291,51,2.9455370903015137
1497307214.843778,52,2.8955576419830322
1497307216.7366552,53,2.919468879699707
1497307218.6137385,54,2.9219048023223877
1497307220.491558,55,2.8927977085113525
1497307222.3809967,56,2.9110605716705322
1497307224.273517,57,2.9099411964416504
1497307226.1530364,58,2.904200553894043
1497307228.0364544,59,2.919558525085449
1497307229.9157033,60,2.8799960613250732
1497307231.8031485,61,2.963881492614746
1497307233.6942253,62,2.912137269973755
1497307235.5730438,63,2.9052159786224365
1497307237.4616575,64,2.9069619178771973
1497307239.356375,65,2.949286460876465
1497307241.246973,66,2.909066915512085
1497307243.131565,67,2.872371196746826
1497307245.0174422,68,2.9045591354370117
1497307246.892678,69,2.9209136962890625
1497307248.7861855,70,2.8777880668640137
