Wall time,Step,Value
1497277550.8475256,5,2.9187707901000977
1497277552.552631,6,2.914320945739746
1497277561.0834777,11,2.921746015548706
1497277566.2190645,14,2.9103283882141113
1497277567.930941,15,2.9056954383850098
1497277573.0705106,18,2.9165046215057373
1497277574.7776036,19,2.9129385948181152
1497277576.4935925,20,2.9132513999938965
1497277583.3828633,24,2.901031017303467
1497277604.1290507,36,2.911267042160034
1497277611.090335,40,2.9049792289733887
1497277614.57605,42,2.8970797061920166
1497277618.0740995,44,2.905607223510742
1497277619.8211815,45,2.9190123081207275
1497277623.331743,47,2.899040699005127
1497277633.8495438,53,2.9001100063323975
1497277635.6073637,54,2.8948984146118164
1497277637.3625448,55,2.9320297241210938
1497277639.11962,56,2.898019790649414
1497277640.8686552,57,2.9010629653930664
1497277654.9076214,65,2.906705856323242
1497277658.4193387,67,2.898013114929199
1497277660.1709797,68,2.918759822845459
1497277665.4404283,71,2.900587797164917
1497277667.194307,72,2.894197463989258
1497277668.9488196,73,2.8946218490600586
1497277670.7001514,74,2.8567285537719727
1497277679.49084,79,2.9068031311035156
1497277688.286195,84,2.9054670333862305
1497277693.553936,87,2.900480270385742
1497277695.317096,88,2.8708810806274414
1497277705.8686662,94,2.912919044494629
1497277719.931848,102,2.886807441711426
1497277725.2074213,105,2.908316135406494
1497277726.963374,106,2.9413061141967773
1497277739.24537,113,2.878329277038574
1497277744.512964,116,2.8808634281158447
1497277748.036236,118,2.8943819999694824
1497277760.3909366,125,2.936678886413574
1497277762.151991,126,2.9109435081481934
1497277767.4335837,129,2.8594512939453125
1497277769.1882937,130,2.9313437938690186
1497277785.002005,139,2.9180092811584473
1497277788.5264368,141,2.8490943908691406
1497277790.2854333,142,2.8943982124328613
1497277792.049773,143,2.8673439025878906
1497277804.4008093,150,2.8995347023010254
1497277813.2110913,155,2.89860463142395
1497277816.7238429,157,2.8326878547668457
1497277818.4843562,158,2.845508575439453
1497277825.5250359,162,2.8452911376953125
1497277834.3364909,167,2.833150863647461
1497277836.0998344,168,2.876755952835083
1497277841.4022884,171,2.83563232421875
1497277851.9646804,177,2.819141149520874
1497277853.7353795,178,2.8393118381500244
1497277857.2530127,180,2.956847906112671
1497277862.526301,183,2.872058629989624
1497277866.0416808,185,2.9115278720855713
1497277867.7979815,186,2.8788161277770996
1497277871.3223584,188,2.8858845233917236
1497277874.8534734,190,2.9133501052856445
1497277876.6185327,191,2.8870882987976074
1497277888.9723907,198,2.914065361022949
1497277903.0612752,206,3.0418872833251953
1497277904.8141024,207,2.968540668487549
1497277906.5733268,208,2.9170773029327393
1497277913.6171908,212,2.8794617652893066
1497277931.270916,222,2.85074782371521
1497277933.0292475,223,2.785651206970215
1497277936.5480406,225,2.765233278274536
1497277943.593839,229,2.99060320854187
1497277948.8885326,232,2.886570930480957
1497277950.6545448,233,2.8794443607330322
1497277952.4135587,234,2.8365702629089355
1497277957.707127,237,2.8281760215759277
1497277978.876001,249,2.9092438220977783
1497277989.4754515,255,2.8440968990325928
1497277994.7758,258,2.8852972984313965
1497277998.306657,260,2.837751626968384
1497278000.064123,261,2.7938761711120605
1497278003.5826392,263,2.8935766220092773
1497278010.622309,267,2.786586284637451
1497278017.667282,271,2.860535144805908
1497278021.2020745,273,2.875962734222412
1497278030.0372806,278,2.9813575744628906
1497278280.6675675,290,2.801229238510132
1497278282.4203012,291,2.74747633934021
1497278291.198411,296,2.784231185913086
1497278292.9521928,297,2.7956442832946777
1497278299.9707108,301,2.855408191680908
1497278301.7282112,302,2.8311710357666016
1497278308.7503738,306,2.7645883560180664
1497278310.5084364,307,2.7757227420806885
1497278314.023993,309,3.0535104274749756
