Wall time,Step,Value
1497327482.8545456,5,3.089841365814209
1497327484.5656931,6,2.9502506256103516
1497327493.0996857,11,2.884016513824463
1497327498.2541785,14,2.8980863094329834
1497327499.9760442,15,2.9017443656921387
1497327505.1380613,18,2.916102170944214
1497327506.8656883,19,2.899709939956665
1497327508.5982475,20,2.9016432762145996
1497327515.5259516,24,2.9041852951049805
1497327536.2954502,36,2.870384693145752
1497327543.2648506,40,2.8350822925567627
1497327546.7266045,42,2.886801242828369
1497327550.1788394,44,2.862903118133545
1497327551.9045565,45,2.879897117614746
1497327555.383384,47,2.926583766937256
1497327565.7680523,53,2.886770725250244
1497327567.5160177,54,2.8856019973754883
1497327569.2574105,55,2.874067544937134
1497327570.9987025,56,2.9223618507385254
1497327572.737596,57,2.8749847412109375
1497327586.6046815,65,2.850430727005005
1497327590.0752728,67,2.8332276344299316
1497327591.8240485,68,2.8595144748687744
1497327597.0515225,71,2.8477039337158203
1497327598.778618,72,2.882601261138916
1497327600.5142176,73,2.9034523963928223
1497327602.2442503,74,2.8547654151916504
1497327610.9007971,79,2.8352439403533936
1497327619.5935724,84,3.0022189617156982
1497327624.797395,87,2.839578151702881
1497327626.5271688,88,2.8281867504119873
1497327636.9519417,94,2.8725972175598145
1497327650.8506572,102,2.816382646560669
1497327656.0463583,105,2.751871347427368
1497327657.7808084,106,2.7823894023895264
1497327669.9512682,113,2.7727630138397217
1497327675.164348,116,2.734287738800049
1497327678.623535,118,2.8241333961486816
1497327690.7651227,125,2.7551796436309814
1497327692.493711,126,2.805534601211548
1497327697.7216592,129,2.7205350399017334
1497327699.4786794,130,2.7899789810180664
1497327715.1035728,139,2.7621383666992188
1497327718.5636938,141,2.9255919456481934
1497327720.2928534,142,2.809119939804077
1497327722.013415,143,2.786658525466919
1497327734.071089,150,2.8793442249298096
1497327742.681778,155,2.837937116622925
1497327746.1630514,157,2.8472957611083984
1497327747.9099324,158,2.8565828800201416
1497327754.8850374,162,2.7994284629821777
1497327763.616798,167,2.802513837814331
1497327765.3567193,168,2.7903051376342773
1497327770.553265,171,2.7067201137542725
1497327780.9922466,177,2.7955949306488037
1497327782.7343655,178,3.0541296005249023
1497327786.206695,180,2.8550121784210205
1497327791.4494464,183,2.8737545013427734
1497327794.9040115,185,2.7588701248168945
1497327796.6414385,186,2.7120180130004883
1497327800.1247578,188,2.8178250789642334
1497327803.603099,190,2.7059619426727295
1497327805.3399348,191,2.756450653076172
1497327817.5300922,198,2.667037010192871
1497327831.4067318,206,2.6922478675842285
1497327833.1403494,207,2.7244839668273926
1497327834.8752239,208,2.691920757293701
1497327841.8326702,212,2.691671371459961
1497327859.2097018,222,2.6385064125061035
1497327860.9418566,223,2.887787342071533
1497327864.4107227,225,2.820502996444702
1497327871.3918397,229,3.0648117065429688
1497327876.5923474,232,2.814060926437378
1497327878.3242335,233,2.7527365684509277
1497327880.0579622,234,2.8002376556396484
1497327885.2868953,237,2.773911952972412
1497327906.1090653,249,2.7617597579956055
1497327916.5169454,255,2.7952678203582764
1497327921.7304692,258,2.820272445678711
1497327925.1994493,260,2.716862440109253
1497327926.9417946,261,2.6123440265655518
1497327930.3984306,263,2.7640931606292725
1497327937.3483737,267,2.7631754875183105
1497327944.2905374,271,2.773320436477661
1497327947.751856,273,2.7498209476470947
1497327956.4606814,278,2.784590721130371
1497328203.6651206,290,2.8468170166015625
1497328205.441436,291,2.6113741397857666
1497328214.1285646,296,2.743586778640747
1497328215.858938,297,2.59592866897583
1497328222.8214996,301,2.7799696922302246
1497328224.5599663,302,2.706523895263672
1497328231.5221488,306,2.780221462249756
1497328233.2595067,307,2.8134865760803223
1497328236.7524288,309,2.638460397720337
1497328241.9407325,312,2.7782180309295654
1497328250.6269898,317,2.690431594848633
1497328252.3661017,318,2.746260404586792
1497328254.099013,319,2.843773126602173
1497328262.8165667,324,2.7173330783843994
1497328264.5678425,325,2.6563615798950195
1497328266.3119657,326,2.7896039485931396
1497328271.5267084,329,2.808420181274414
1497328287.141295,338,2.7125792503356934
1497328290.6426313,340,2.6774301528930664
1497328297.5828202,344,2.7263219356536865
1497328301.056059,346,3.0760161876678467
1497328311.463422,352,2.7378673553466797
1497328313.2026844,353,2.789203643798828
1497328323.6344283,359,2.73553466796875
1497328328.8390186,362,2.7166495323181152
1497328335.7773829,366,2.7101664543151855
1497328342.7320516,370,2.6920530796051025
1497328346.212877,372,2.782933235168457
1497328353.1468997,376,2.8095741271972656
1497328354.872946,377,2.7464847564697266
1497328356.608688,378,2.757152557373047
1497328360.0877848,380,2.787508487701416
1497328368.7831068,385,2.738948106765747
1497328377.4608624,390,2.4608497619628906
1497328379.1994765,391,2.6002707481384277
1497328380.9396198,392,2.622447967529297
1497328406.9980006,407,2.7288122177124023
1497328419.1682532,414,2.6451644897460938
1497328429.6119797,420,2.8554043769836426
1497328431.3379135,421,2.6407506465911865
1497328434.8174644,423,2.7437057495117188
1497328438.2982616,425,2.8375046253204346
1497328445.2272727,429,2.789475679397583
1497328460.8924894,438,2.6815240383148193
1497328464.3797622,440,2.7490437030792236
1497328466.1137266,441,2.8395559787750244
1497328471.310587,444,2.5600366592407227
1497328481.7647603,450,2.7562499046325684
1497328495.6568742,458,2.819394111633301
1497328497.3868892,459,2.800143003463745
1497328502.64464,462,2.784297227859497
1497328504.378933,463,2.733004570007324
1497328511.3251572,467,2.4882001876831055
1497328520.0026088,472,2.7555720806121826
1497328521.7395651,473,2.7188148498535156
1497328540.9082294,484,2.6178760528564453
1497328546.1118793,487,2.6872713565826416
1497328547.8498156,488,2.7521064281463623
1497328551.3408244,490,2.6477744579315186
1497328554.828169,492,2.8186874389648438
1497328579.1698923,506,2.6702659130096436
1497328587.8410144,511,2.6863603591918945
1497328591.319929,513,2.885694742202759
1497328596.542278,516,2.7176690101623535
1497328600.0155833,518,2.67240309715271
1497328608.7060342,523,2.8808324337005615
1497328610.440853,524,2.875657796859741
1497328620.878457,530,2.70692777633667
1497328624.3539076,532,2.6949262619018555
1497328626.0987387,533,2.7000880241394043
1497328629.5899794,535,2.837405204772949
1497328631.3337972,536,2.6434850692749023
1497328636.5382981,539,2.8887858390808105
1497328640.0156982,541,2.7566983699798584
1497328648.6227942,546,2.67828106880188
1497328650.3836458,547,2.8648977279663086
1497328652.1018765,548,2.6248698234558105
1497328665.995834,556,2.6945037841796875
1497328669.4686432,558,2.5815513134002686
1497328675.6213899,562,2.5709033012390137
1497328897.7307262,562,2.558974504470825
1497328899.4516432,563,2.983438014984131
1497328906.3740556,567,2.634967088699341
1497328913.3003736,571,2.971405029296875
1497328915.0287268,572,2.7961933612823486
1497328920.212722,575,2.7519071102142334
1497328923.69292,577,2.5604796409606934
1497328925.4415405,578,2.7067766189575195
1497328927.1791294,579,2.779756784439087
1497328928.9089565,580,2.7087996006011963
1497328930.6399534,581,2.788546323776245
1497328932.3651757,582,2.7222070693969727
1497328935.8366983,584,2.5959033966064453
1497328937.5760067,585,2.5656464099884033
1497328946.2228847,590,2.6000027656555176
1497328947.9707253,591,2.7515220642089844
1497328954.9441626,595,2.750697135925293
1497328960.1505089,598,2.7120375633239746
1497328963.6275816,600,2.7493300437927246
1497328974.0591471,606,2.859947681427002
1497328977.5256796,608,2.578199863433838
1497328986.1939466,613,2.686657428741455
1497328993.1406486,617,2.6682722568511963
1497328994.8800094,618,2.768488883972168
1497328998.3696456,620,2.6936678886413574
1497329019.238038,632,2.5446581840515137
1497329031.3938522,639,2.7538554668426514
1497329033.1226306,640,2.5692410469055176
1497329036.594536,642,2.8364789485931396
1497329038.32663,643,2.7469186782836914
1497329040.0653648,644,2.769486665725708
1497329041.8092425,645,2.674013614654541
1497329045.2792249,647,2.7728514671325684
1497329050.489573,650,2.7284884452819824
1497329057.4469662,654,2.596290111541748
1497329059.181147,655,2.6262409687042236
1497329066.122395,659,2.783963203430176
1497329071.34353,662,2.7978713512420654
1497329078.2728026,666,2.668574810028076
1497329083.5231957,669,2.697010040283203
1497329085.2675018,670,2.7685084342956543
1497329087.0034988,671,2.6691315174102783
1497329088.7461007,672,2.7329044342041016
1497329090.4915268,673,2.757050037384033
1497329093.9713838,675,2.7086730003356934
1497329095.716727,676,2.6610801219940186
1497329097.4576137,677,2.6384835243225098
1497329102.650536,680,2.604246139526367
1497329104.376512,681,2.6252031326293945
1497329106.0890956,682,2.6927175521850586
1497329109.5267541,684,2.698953151702881
1497329112.9979346,686,2.53096342086792
1497329114.7240837,687,2.656012535095215
1497329126.87369,694,2.7704293727874756
1497329132.1433263,697,2.643648386001587
1497329135.6327646,699,2.563599109649658
1497329139.1396594,701,2.7265963554382324
1497329144.381169,704,2.7180862426757812
1497329147.8626459,706,2.6296744346618652
1497329151.3453689,708,2.8781137466430664
1497329158.323348,712,2.7099363803863525
1497329165.2738788,716,2.5806541442871094
1497329170.4886587,719,2.5275237560272217
1497329172.233148,720,2.6039328575134277
1497329173.9691505,721,2.6232082843780518
1497329175.7139766,722,2.5935518741607666
1497329186.1344981,728,2.587217330932617
1497329196.5792542,734,2.6585192680358887
1497329200.0485134,736,2.6924057006835938
1497329201.7886565,737,2.7447283267974854
1497329203.5273793,738,2.6880359649658203
1497329208.7331645,741,2.6544368267059326
1497329213.9460006,744,2.5912466049194336
1497329215.6983745,745,2.775097608566284
1497329220.9165506,748,2.615583658218384
1497329222.6555767,749,2.776028633117676
1497329224.4006102,750,2.741866111755371
1497329227.8813415,752,2.7327792644500732
1497329231.3637698,754,2.6938791275024414
1497329241.8097773,760,2.6633527278900146
1497329247.0360513,763,2.7147367000579834
1497329248.788121,764,2.794513463973999
1497329254.0192037,767,2.5712203979492188
1497329255.755173,768,2.673255681991577
1497329257.4918938,769,2.6910006999969482
1497329260.979604,771,2.824195384979248
1497329262.7224426,772,2.6498472690582275
1497329273.1485772,778,2.6899218559265137
1497329280.1133425,782,2.726783037185669
1497329281.8469837,783,2.9370274543762207
1497329285.303467,785,2.6302409172058105
1497329288.777475,787,2.787060022354126
1497329292.2637227,789,2.9049277305603027
1497329294.0035534,790,2.840733528137207
1497329295.731426,791,2.827270984649658
1497329297.4769027,792,2.6244161128997803
1497329299.2195334,793,2.657337188720703
1497329304.4335544,796,2.5763607025146484
1497329307.9094527,798,2.7133584022521973
1497329311.3910515,800,2.5391006469726562
1497329316.5935197,803,2.866358757019043
1497329320.0773613,805,2.7581894397735596
1497329321.8127646,806,2.6994500160217285
1497329323.5525837,807,2.552095413208008
1497329334.0033588,813,2.618666172027588
1497329335.7459335,814,2.673858404159546
1497329339.2284756,816,2.7580597400665283
1497329344.4504907,819,2.715397834777832
1497329351.388769,823,2.6246535778045654
1497329356.5935397,826,2.650681495666504
1497329361.8396509,829,2.7900760173797607
1497329363.5769932,830,2.7008979320526123
1497329367.0533895,832,2.795419216156006
1497329370.5347486,834,2.7066080570220947
1497329374.0104415,836,2.9440693855285645
1497329382.7048051,841,2.6361706256866455
1497329606.647958,844,2.7485618591308594
1497329610.113756,846,2.6961143016815186
1497329615.3112793,849,2.586759090423584
1497329629.1637175,857,2.587486743927002
1497329636.1061172,861,2.7069780826568604
1497329643.0757396,865,2.7325656414031982
1497329646.5599334,867,2.621640205383301
1497329648.2956834,868,2.4818453788757324
1497329655.2492335,872,2.5890676975250244
1497329658.7174268,874,2.7034358978271484
1497329660.4587946,875,2.7536277770996094
1497329665.6574192,878,2.642151117324829
1497329669.130974,880,2.547302484512329
1497329672.6084435,882,2.7190964221954346
1497329677.8228595,885,2.7438716888427734
1497329681.326325,887,2.5978100299835205
1497329683.0629091,888,2.5746560096740723
1497329686.5326269,890,2.8603668212890625
1497329693.4805658,894,2.6441500186920166
1497329700.422394,898,2.5418334007263184
1497329712.5952742,905,2.8151187896728516
1497329714.342958,906,2.621299982070923
1497329716.0833201,907,2.6398701667785645
1497329717.822713,908,2.5256266593933105
1497329721.309828,910,2.7732787132263184
1497329726.515228,913,2.8747594356536865
