Wall time,Step,Value
1497311976.0443847,0,2.9232873916625977
1497311977.843453,1,63.98323440551758
1497311979.6191354,2,66752088113152.0
1497311981.3764465,3,2.79238252498565e+28
1497311983.1328268,4,nan
1497311984.8869658,5,nan
1497311986.626085,6,nan
1497311988.3677568,7,nan
1497311990.1142678,8,nan
1497311991.8581166,9,nan
1497311993.6042428,10,nan
1497311995.350148,11,nan
1497311997.0960999,12,nan
1497311998.8442683,13,nan
1497312000.5969868,14,nan
1497312002.3462396,15,nan
1497312004.0937452,16,nan
1497312005.8486032,17,nan
1497312007.5992553,18,nan
1497312009.3447871,19,nan
1497312011.0956643,20,nan
1497312012.8547428,21,nan
1497312014.602985,22,nan
1497312016.358796,23,nan
1497312018.1085088,24,nan
1497312019.8602,25,nan
1497312021.616944,26,nan
1497312023.3632717,27,nan
1497312025.1170042,28,nan
1497312026.86282,29,nan
1497312028.6112406,30,nan
1497312030.36418,31,nan
1497312032.1156716,32,nan
1497312033.867312,33,nan
1497312035.6250637,34,nan
1497312037.3777244,35,nan
1497312039.1278136,36,nan
1497312040.8828056,37,nan
1497312042.638665,38,nan
1497312044.3915653,39,nan
1497312046.1366868,40,nan
1497312047.8943036,41,nan
1497312049.6426039,42,nan
1497312051.3979921,43,nan
1497312053.1492202,44,nan
1497312054.9051645,45,nan
1497312056.661273,46,nan
1497312058.4146283,47,nan
1497312060.1693165,48,nan
1497312061.9183044,49,nan
1497312063.672301,50,nan
1497312065.4209561,51,nan
1497312067.1746676,52,nan
1497312068.930759,53,nan
1497312070.6849923,54,nan
1497312072.4454381,55,nan
1497312074.2049067,56,nan
1497312075.948161,57,nan
1497312077.7120266,58,nan
1497312079.465719,59,nan
1497312081.2215352,60,nan
1497312082.983456,61,nan
1497312084.7379787,62,nan
1497312086.494832,63,nan
1497312088.253266,64,nan
1497312090.0046,65,nan
1497312091.7560658,66,nan
1497312093.5021398,67,nan
1497312095.2602692,68,nan
1497312097.0075104,69,nan
1497312098.7671912,70,nan
1497312100.5273788,71,nan
1497312102.2878063,72,nan
1497312104.0442324,73,nan
1497312105.8016682,74,nan
1497312107.5668592,75,nan
1497312109.3214035,76,nan
1497312111.0735524,77,nan
1497312112.8352833,78,nan
1497312114.5882688,79,nan
1497312116.3509917,80,nan
1497312118.1029227,81,nan
1497312119.865225,82,nan
1497312121.6193645,83,nan
1497312123.3697402,84,nan
1497312125.130815,85,nan
1497312126.8845866,86,nan
1497312128.6376164,87,nan
1497312130.4007554,88,nan
1497312132.1509175,89,nan
1497312133.9019036,90,nan
1497312135.6534863,91,nan
1497312137.4237337,92,nan
1497312139.1715777,93,nan
1497312140.9251616,94,nan
1497312142.6749487,95,nan
1497312144.4390883,96,nan
1497312146.1970758,97,nan
1497312147.9501126,98,nan
1497312149.6955826,99,nan
1497312151.4516299,100,nan
1497312153.203984,101,nan
1497312154.9596336,102,nan
1497312156.7057707,103,nan
1497312158.4620597,104,nan
1497312160.215799,105,nan
1497312161.9684992,106,nan
1497312163.724223,107,nan
1497312165.4831052,108,nan
1497312167.2492812,109,nan
1497312169.0010924,110,nan
1497312170.7506564,111,nan
1497312172.5035717,112,nan
1497312174.265121,113,nan
1497312176.0249267,114,nan
1497312177.783961,115,nan
1497312179.5431376,116,nan
1497312181.3038611,117,nan
1497312183.0583081,118,nan
1497312184.804314,119,nan
1497312186.5584145,120,nan
1497312188.321957,121,nan
1497312190.0853736,122,nan
1497312191.843809,123,nan
1497312193.5991466,124,nan
1497312195.355831,125,nan
1497312197.1273422,126,nan
1497312198.8867037,127,nan
1497312200.638085,128,nan
1497312202.3864098,129,nan
1497312204.1368911,130,nan
1497312205.8956428,131,nan
1497312207.6545632,132,nan
1497312209.409342,133,nan
1497312211.171346,134,nan
1497312212.9222713,135,nan
1497312214.6832314,136,nan
1497312216.428666,137,nan
1497312218.1822524,138,nan
1497312219.9420133,139,nan
1497312221.6956885,140,nan
1497312223.4605105,141,nan
1497312225.2136228,142,nan
1497312226.979225,143,nan
1497312228.7314007,144,nan
1497312230.4788702,145,nan
1497312232.24344,146,nan
1497312233.997304,147,nan
1497312235.7512903,148,nan
1497312237.5101643,149,nan
1497312239.2712452,150,nan
1497312241.0220144,151,nan
1497312242.7784424,152,nan
